Review,Date
Late leaving Liverpool.30 minutes late leaving Liverpool so I felt a little vulnerable as a 61 year old woman waiting at the bus station alone at 3am.Lots of roadworks on the motorways en route so consequently arrived at London Victoria Coach Station over 2 hours late. Not good when I had my granddaughter hanging around for over 2 hours to meet me off the coach.Coming home the coach was 35 minutes late leaving London Victoria Coach Station because the driver encountered road works on his way from Birmingham and arrived late. He had to (by law) have a break before he could leave. Arrived back in Liverpool 1 hour 10 minutes late (3.30 am instead of 2.20 am).This is not so much a criticism as a heads up. Roadworks mean delays. Book with this in mind......it's not the drivers fault!Other than the delays I can say that the coach was clean and comfortable and the drivers pleasant. I would still travel with Megabus again.,03 October 2022
"The bus was late due to traffic in…The bus was late due to traffic in Glasgow as this was a train strike day.  The seats were comfortable and people were polite.  When the driver came to one station he had to wait for a bus to clear the terminal which was a bit frustrating but understandable.  Overall, a good experience and at a good value.",01 October 2022
"London to BristolCoach was about 40 minutes late leaving due to getting in late. The seats are not that comfortable. I like many reserved a seat with extra legroom, yet it was hard to find the seat number on the ticket.",01 October 2022
"TerribleWhen buying the tickets it said there is no stops, however half way the bus stopped in Perth for 30 minutes ! Just sitting there with engine off which meant the air con went off leaving a bus overpacked with people very very warm. It was horrible and sweaty.",07 October 2022
Excellent journeyExcellent journey. Departed on time arrival was a bit delayed due to volume of traffic caused by rail strikes. Will definitely use Megabus again.,01 October 2022
"Great service,friendly drivers.",01 October 2022
Comfortable journey,05 October 2022
EXCELLETEXCELLENT SERVICES,02 October 2022
Amazing service,02 October 2022
Terrible serviceThe bus driver charged me £20 extra in cash for no reason and was extremely rude and also threw my luggage off the coach,04 October 2022
"My Liverpool TripBus was on time, quite comfortable and service was great.However, convenience facility could be better maintained.",02 October 2022
Poor service I missed my coach and I…Poor service I missed my coach and I was at the bus station one hour early. I got directed to the wrong stand the coach left before I could get on it. I am still waiting for a call back and a full refund,03 October 2022
Our bus was delayed but no fault of…Our bus was delayed but no fault of mega bus. Fatal accident on motorway so divert and there was also a rail strike on the day before the London Marathon so London ridiculously busy. Just an hour late. Coach nice and clean and friendly driver.,01 October 2022
Great service but sometimes the bus is…Great service but sometimes the bus is a bit old and rickety,30 September 2022
Mega bus travel from Cardiff to Heathrow and return.On 15/9/22 I took the Megabus from Cardiff to Heathrow Airport. No problem with this journey and itself would have hit 5 stars.But the return journey on 1/10/22 was 2 hours late without explanation. I asked a bus driver from Cardiff if he knew what is happening and he didn’t. No attempt was made to ascertain (eg by phone) what had happened to the late bus. Hence overall 3 stars.,01 October 2022
Over 3 hours late no one to talk to as…Over 3 hours late no one to talk to as lines closed no updates on bus tracker,02 October 2022
Great serviceGreat serviceNice clean bus,29 September 2022
Bus journey very long on the 17.20 from…Bus journey very long on the 17.20 from Edinburgh to Dundee which means I miss my connection to Arbroath. Bus comfortable.,30 September 2022
"Mega bus good 👍🏻Mega bus good 👍🏻Victoria station awful, absolute chaos there.",01 October 2022
Over booked and once sorted left…Over booked and once sorted left Buchanan Street late and struggled to get my connection in Aberdeen causing me undue stress had the journey been on time. The USB port wasn't working and could not use my phone.,02 October 2022
"5 Stars From MeBus on time, driver friendly, bus clean and warm, what's not to like.",02 October 2022
Great service greatGreat service. A bit camp.,01 October 2022
Worst experienceWorst experience. The bus was late by 90 minutes and still the online tracking showed its on time.i assumed I mussed it.,30 September 2022
Dundee to Edinburgh returnThe bus from Dundee to Edinburgh and return arrived at both locations on time. There was some confusion at Dundee due to the high volumes caused by the train strike but the queues were managed effectively.,08 October 2022
